"Mbb1","Mbb2","MCh1","MCh2","VSAg","VSAng","VSEg","VSEng","PD:J-M(I","PD:A-J(I","PD:J-M(D","PD:A-J(D","FECa","FECt","Dffr","Dhge","GL(E","GL(O","BSNS","BSES","KEs1","KEs2","KEf1","KEf2","ERSF","ERGM","S:17t1","S:18t1","F:hi","F:ci","R2as","R2:t","Bll1","B2()","E:ff","E:vf"
-4.4109405,4.5465519,-5.0687002,4.2577661,290.84848,469.63735,256.26303,288.93463,144,164,1371,844,-2.5596,189.15,0.0585045,38.486037,17391,7462,-0.115,0.0752,-504,-178,-789,-914,0.15509888,1.538,46.4,82.1,0.90982,-0.95724,0.52563516,-0.92240104,-0.059,-0.004,1.0112465,-0.86598438
-4.5629969,4.7454874,-5.0593319,4.4743908,269.73902,412.39723,276.4792,289.17842,256,180,1822,868,0.040393,483.15,0.0585045,38.486037,17384,7456,-0.0889,0.0469,-543,54,-775,-935,0.15302219,1.5135,45,31.5,0.94243,1.0731,0.61816014,-0.98533393,-0.02,0.015,1.0251549,-0.879792
-4.6904942,4.9034033,-4.9710229,4.6505675,255.60577,363.27158,289.81431,289.0152,248,153,1902,872,-1.4596,717.15,0.0585045,38.486037,17366,7441,-0.0977,0.0487,-561,337,-772,-933,0.15396459,1.5245,38.7,80.6,-1.0986,-0.9618,0.74336974,-0.96897739,0.02,0.014,-1.0193724,-0.86598438
-4.736306,4.9798034,-4.8818024,4.7506679,239.24866,321.80636,285.99077,288.59735,218,140,1899,904,-0.45961,549.15,0.0585045,38.486037,17360,7430,-0.0934,0.0167,-556,720,384,-940,0.15521925,1.5305,62.5,46,0.92199,-0.95521,0.89606807,-0.88280907,0.019,0.014,-0.99155569,1.2327732
-4.7569804,5.0579063,-4.7297971,4.8727398,232.31862,300.15608,292.08682,288.33609,229,136,1320,947,1.4404,-112.85,0.0585045,38.615919,17351,7420,-0.0782,0.0063,-525,988,743,-942,0.1540832,1.5225,43,83.8,-1.0759,-0.96373,0.89772241,-0.92655104,-0.002,0.014,1.0112465,-0.86598438
-4.7224025,5.1294016,-4.5815093,4.9465162,226.11591,295.8432,308.6756,288.89723,261,169,1133,880,0.74039,-380.85,0.0585045,25.477654,17348,7426,-0.0872,-0.0458,-496,804,-6309,-933,0.15302219,1.517,43,84.5,0.92152,-0.95468,0.9319924,-0.93082624,0.018,-0.007,1.0112465,-0.90740723
-4.6215547,5.1792678,-4.4810061,4.9648605,217.27278,296.27311,379.6788,341.12666,217,142,1188,963,5.5404,-240.85,0.0585045,18.30978,17363,7450,-0.1059,-0.061,-527,12,-2452,-874,0.15209125,1.509,48.3,75.9,0.92399,1.0907,0.93206881,-0.93675466,0.057,-0.007,-1.0471891,1.1223123
-4.4707716,5.1520384,-4.3966603,4.9591241,211.63867,292.52672,435.79116,449.87769,162,107,1059,1600,7.6404,-154.85,0.0585045,18.30978,17373,7462,-0.1128,-0.0587,-573,-500,-592,-844,0.15313936,1.5155,46.8,86.9,-1.0894,1.0944,0.92296106,-1.0114228,0.057,-0.008,1.0251549,1.0808895
-4.3378612,5.1048883,-4.3113701,4.9604598,217.11217,291.66987,462.42659,482.91638,134,101,1045,1625,6.6404,-142.85,0.0585045,18.486037,17371,7462,-0.1073,-0.1028,-624,-709,-204,-953,0.15491867,1.5355,47,87.5,0.8781,1.0874,0.87493582,-1.1134658,0.037,-0.008,-1.005464,-0.879792
-4.1059994,5.0401757,-4.135005,4.963855,220.49415,293.90223,468.14116,480.31545,128,99,1089,1552,2.5404,-136.85,0.0585045,18.486037,17369,7456,-0.0606,-0.076,-668,-777,-23,-1044,0.15384615,1.524,50,66.5,-1.1284,-0.93616,0.86457223,-1.2110815,-0.944,0.012,1.0529716,-0.83836915
-3.8650695,4.9812286,-3.948369,4.9413689,234.02345,296.08544,467.55034,480.36513,195,128,1788,1258,-0.75961,-126.85,0.0585045,18.486037,17366,7449,-0.0356,-0.0611,-676,-812,156,-992,0.15384615,1.5195,51,51.2,0.87872,1.1065,0.79944529,-1.3028295,-0.004,0.011,0.9973382,-0.81075392
-3.6003627,4.9171153,-3.7904067,4.8899922,277.61349,297.50265,469.0578,479.7554,257,138,1832,1008,1.6404,-100.85,0.0585045,18.486037,17366,7440,-0.0604,-0.0925,-673,-804,360,-998,0.15331545,1.5195,71.3,53.1,-1.1285,-0.90881,0.76939617,-1.3697797,0.015,0.011,-0.97764735,1.0670818
-3.319902,4.8436905,-3.6598606,4.83671,391.91867,298.68187,469.06311,478.8128,241,127,1846,951,1.0404,-60.849,0.0585045,18.486037,17361,7430,-0.0649,-0.1226,-698,-768,573,-992,0.15402387,1.52,59.7,61.9,-1.139,1.1247,0.77583337,-1.4387622,0.014,0.01,1.0668799,-0.7969463
-3.1424808,4.7911771,-3.5672129,4.8139516,458.92672,299.49896,467.4308,478.72206,226,110,1512,893,-4.8596,-56.849,0.0585045,18.486037,17349,7422,-0.0579,-0.1332,-696,-737,830,-865,0.15449981,1.531,46.3,47.8,0.88496,-0.91499,0.74555186,-1.4803659,0.014,0.01,1.0112465,1.2465809
-2.8959873,4.7354483,-3.3648093,4.7961922,465.54545,299.15,469.38189,477.61524,226,118,1102,946,-3.4596,-70.849,0.0585045,18.486037,17348,7423,-0.0604,-0.0925,-705,-729,1080,639,0.153787,1.533,67.3,47.2,-1.1609,1.1257,0.81805236,-1.4970394,0.014,0.009,-0.963739,1.0670818
-2.6659686,4.6717619,-3.06361,4.7524477,465.93241,296.8047,471.63958,477.40918,238,148,1060,932,-4.7596,-40.849,0.0585045,18.486037,17347,7428,-0.0417,-0.1165,-712,-768,1116,-3072,0.15324496,1.5255,59.5,42.8,-1.1614,1.1154,0.53162596,-1.4962568,-0.007,0.009,-1.005464,-0.94883008
-2.4462728,4.5522693,-2.7179862,4.6349459,444.99645,293.94264,470.55458,477.1609,193,124,1043,1284,-1.7596,-46.849,0.0585045,18.486037,17337,7420,-0.044,-0.084,-736,-820,742,-5433,0.15426147,1.529,74.7,71.8,0.87939,-0.92065,0.61885714,-1.4957621,-0.007,0.008,1.0112465,1.0670818
-2.2356832,4.4003794,-2.3621687,4.4705804,359.52333,290.78477,463.2494,467.91676,148,104,1038,1662,-3.3596,-40.849,0.0585045,18.486037,17332,7415,-0.0454,-0.0865,-671,-853,148,-1761,0.15402387,1.5405,72,55,-1.1363,1.0934,0.84911541,-1.1932076,-0.008,0.007,-1.005464,-0.96263769
-2.1047327,4.3013192,-2.1209222,4.3648195,282.82871,289.55839,416.87234,454.08623,129,100,1042,1616,-2.4596,-32.849,0.0585045,18.486037,17334,7416,-0.0137,-0.0264,-656,-881,-212,-616,0.1540832,1.5392,48.3,73,0.86164,-0.91698,0.90853667,-0.96899613,-0.008,0.007,-1.005464,-0.97644531
-1.9279771,4.1366121,-1.760195,4.2190652,246.59245,289.2247,345.9958,423.78996,133,107,1049,1484,-4.1596,-12.849,0.0585045,18.486037,17361,7441,-0.0146,-0.0308,-719,-904,-394,-330,0.15432099,1.5385,75.6,66.5,0.87373,1.0966,0.98136699,-0.80564679,0.012,0.006,-1.0193724,-0.93502246
-1.7724056,3.9411254,-1.410887,4.051216,244.83836,289.44352,296.38982,353.93684,191,138,1040,1071,2.5404,-6.8493,0.0585045,18.486037,17370,7455,-0.02,-0.1046,-760,-901,-504,-178,0.15509888,1.5395,61.3,50,0.88245,-0.92164,1.0277234,-0.4977085,0.011,0.006,-1.005464,1.1775428
-1.6361396,3.7318677,-1.0834294,3.8279535,244.38238,289.73284,286.50835,292.65374,213,124,1024,918,13.24,-14.849,0.0585045,18.486037,17371,7455,-0.0445,-0.1214,-778,-888,-549,-9,0.15467904,1.5457,50.6,39.6,-1.1651,1.1199,0.94395517,-0.33742334,0.011,0.005,1.0112465,-0.81075392
-1.5290881,3.5397539,-0.77746924,3.5712724,223.95323,289.28541,286.85249,284.01371,183,112,1032,836,-5.4596,-2.8493,0.0585045,18.486037,17370,7449,-0.0329,-0.048,-750,-896,-566,212,0.15491867,1.5638,61,30.9,0.85542,1.1244,0.91864293,0.11487622,0.01,0.005,-1.005464,1.0808895
-1.4749812,3.4232387,-0.57201359,3.4100125,208.86147,289.74312,283.91463,292.53302,167,107,1011,910,-15.56,9.1507,0.0585045,18.486037,17373,7444,-0.0484,-0.1224,27,-924,-558,468,0.15497869,1.5603,70,21.7,-1.1897,1.1195,0.90038569,0.26213354,0.01,0.025,0.98342985,1.0670818
-1.4056748,3.239323,-0.23761569,3.2076343,213.5739,383.1648,280.38489,294.27986,212,125,1039,858,-14.96,7.1507,0.0585045,18.486037,17376,7441,-0.0504,-0.1147,116,-909,-556,796,0.15509888,1.565,80.7,25.9,-1.1475,1.0958,0.85736028,0.51611251,0.009,0.004,-1.0193724,-0.7969463
-1.332696,3.0609988,0.12974804,3.0245593,219.10817,471.40932,262.81335,294.58076,190,140,971,836,-6.4596,23.151,0.0585045,18.486037,17385,7441,-0.0469,-0.0496,-5978,-908,-525,988,0.15509888,1.579,71.7,57.3,-1.1842,-0.92946,1.0747911,0.58456999,0.009,0.004,1.0112465,1.0394666
-1.260995,2.9261154,0.51182971,2.7994717,222.22837,528.28024,255.16571,294.42431,160,113,1024,891,27.04,11.151,0.0585045,18.486037,17382,7450,-0.0555,-0.056,-1228,-846,-496,896,0.155521,1.5885,107.2,43.7,-1.1471,-0.95962,0.62123905,0.49601957,0.008,0.043,-1.005464,1.0808895
-1.1974172,2.8228819,0.89022334,2.5249516,233.95952,535.71463,260.97476,294.15808,124,98,1006,843,68.74,31.151,0.0585045,18.486037,17378,7456,-0.0401,-0.0519,-198,-949,-526,342,0.15455951,1.589,94.1,27.1,0.83808,1.0978,0.073317896,0.17951019,0.007,0.063,1.0251549,-0.879792
-1.1502961,2.7696533,1.1291361,2.3358171,243.94033,537.05012,262.24406,293.79356,112,124,951,860,100.64,33.151,0.0585045,18.486037,17368,7450,-0.019,-0.0298,22,-1023,-551,-252,0.15467904,1.5845,91.1,30.3,0.84497,-0.92516,-0.43088129,-0.13868945,0.007,0.022,1.0251549,-0.7969463
-1.0566451,2.6979141,1.4654644,2.0666139,248.24934,530.00076,262.0498,293.39906,132,211,1053,857,88.94,45.151,0.0585045,18.486037,17362,7452,-0.0241,-0.0105,244,-964,-585,-556,0.15426147,1.591,88.7,21.4,-1.1431,-0.92528,-0.9329968,-0.42548505,0.006,0.002,0.98342985,1.2603885
-0.92988819,2.5755686,1.7970427,1.8237464,244.60445,456.8978,261.44833,293.32429,148,214,1039,866,29.54,63.151,0.0585045,18.486037,17366,7465,-0.0504,-0.0754,482,-936,-624,-709,0.15449981,1.5875,89.7,8.6,0.85649,-0.94405,-1.4111194,-0.67424754,0.006,0.021,0.9973382,-0.93502246
-0.77568807,2.324396,2.1276538,1.5970485,245.48142,399.44017,263.03928,293.09016,172,195,962,881,-16.56,55.151,0.0585045,18.486037,17385,7473,-0.046,-0.0845,804,-902,-656,-774,0.15473888,1.575,46,0.3,-1.1524,-0.92557,-1.572142,-0.8923749,0.005,0.001,1.0390632,-1.0454834
-0.60175394,1.9856948,2.4490601,1.3562116,254.50995,339.82311,279.81339,292.28472,146,198,986,881,-33.06,65.151,0.0585045,18.486037,17393,7473,-0.0177,-0.0584,1096,804,-668,-804,0.15570261,1.5835,72.8,10.3,-1.1753,1.1279,-1.6492691,-1.0706497,0.005,-0.04,-0.963739,-0.92121485
-0.47051852,1.7379991,2.6590354,1.1799111,257.46795,292.69616,288.59664,291.85882,155,177,1028,853,-33.06,43.151,0.0585045,18.486037,17401,7477,-0.0142,-0.0244,1023,-5496,-688,-824,0.15612802,1.5965,45.7,13.2,0.82639,-0.93871,-1.7077815,-1.1974765,0.025,-0.22,-0.99155569,-0.93502246
-0.25932768,1.3382718,2.9561323,0.89056199,257.48816,281.40086,291.70858,291.49593,197,199,995,884,-29.16,39.151,0.0585045,18.486037,17400,7474,-0.0089,0.0101,396,-2670,-684,-801,0.15606711,1.606,39.9,6.9,0.83916,1.1387,-1.7447691,-1.2887365,0.004,-0.161,-1.005464,-0.94883008
-0.072472845,0.94649007,3.2156955,0.5683831,256.98441,292.19293,293.30989,292.53716,176,148,977,1050,-26.66,67.151,0.0585045,18.486037,17394,7466,-0.0044,9e-04,-162,-652,-698,-768,0.15631106,1.604,77.1,20,0.83963,-0.92259,-1.9493169,-1.3470343,0.004,-0.102,1.0251549,1.1223123
0.12957995,0.56598992,3.4602334,0.21776089,258.88747,293.72856,302.23995,369.5813,146,131,990,1500,-22.86,43.151,0.0585045,18.486037,17384,7452,0.0054,-0.0048,-408,-241,-696,-742,0.15637217,1.602,33.8,15.7,0.86721,1.0868,-1.2981493,-1.3676814,0.043,-0.062,1.0390632,-0.93502246
0.36200741,0.16423014,3.7235203,-0.15594742,249.52673,290.10476,340.30902,468.85599,118,118,1027,1546,-21.86,31.151,0.0585045,18.486037,17373,7444,-0.0011,0.0121,-509,-68,-711,-724,0.1572327,1.6172,68.5,21.4,-1.1537,1.1044,-0.50719695,-1.0833021,0.063,-0.003,-0.99155569,-0.94883008
0.52237847,-0.12435705,3.9078281,-0.41187807,258.23955,289.14195,404.08439,483.78119,126,146,1106,1486,-17.56,21.151,0.0585045,18.486037,17368,7440,-0.0105,0.0241,-553,184,-708,-748,0.15704751,1.6112,69.3,7.4,-1.1515,1.0889,-0.058622496,-0.88645275,0.022,0.037,-1.0193724,1.1223123
0.79907314,-0.59579793,4.1709661,-0.7903404,264.81498,288.429,448.04172,480.37898,250,216,1862,1080,-15.16,13.151,0.0585045,18.486037,17388,7462,-0.0214,0.0026,-572,472,-720,-776,0.15698587,1.6072,77.2,6.9,0.84187,-0.93889,0.2843912,-0.73946951,0.002,0.036,-0.97764735,-0.94883008
1.139235,-1.0617522,4.3875702,-1.1465303,306.92668,289.20082,460.59574,479.26788,261,204,1831,919,-11.76,-24.849,0.0585045,18.486037,17389,7474,0.0269,0.0236,-546,838,-736,-820,0.15692428,1.605,56.5,20.7,0.82872,-0.95438,0.55115871,-0.22231014,0.021,0.015,1.0251549,-0.93502246
1.5353794,-1.5043707,4.5592057,-1.4798823,402.15398,289.50498,465.25911,478.986,230,189,1713,934,-10.06,-38.849,0.0585045,18.486037,17388,7473,0.0783,0.0951,-486,1032,-690,-852,0.15748031,1.604,31.9,12.7,0.81257,-0.95252,0.55171514,0.23010514,0.001,-0.025,1.0251549,1.1775428
1.9716271,-1.9346667,4.7115114,-1.812486,486.59879,290.74897,467.6847,477.64604,230,184,1357,931,-4.1596,-66.849,0.0585045,18.486037,17377,7472,0.0193,0.0837,-502,698,-668,-877,0.15829046,1.61,32.9,7.8,-1.1706,1.0889,0.64394852,0.53450272,-0.04,-0.046,-0.97764735,-0.83836915
2.2657279,-2.2160585,4.7991879,-2.0348621,494.05875,292.40469,468.35243,476.67694,268,168,1086,915,-6.4596,-84.849,0.0585045,18.486037,17390,7487,-0.0145,-0.039,-537,-108,-768,-888,0.15810277,1.605,32.7,5.1,0.8334,-0.96426,0.80334455,0.65673999,-0.22,-0.026,-0.99155569,1.1085047
2.6913676,-2.6309241,4.8952828,-2.3691908,487.66134,291.64637,468.82404,475.86278,236,177,1044,901,-5.9596,-68.849,0.0585045,18.486037,17397,7493,-0.0189,-0.0381,-596,-494,-782,-905,0.15754234,1.604,54.2,7.1,-1.2061,1.0904,0.77523351,0.9399877,-0.161,0.013,1.0529716,1.0946971
3.0415902,-3.0468651,4.963839,-2.7126509,411.24186,289.57143,466.46145,474.83871,173,131,1000,1461,-5.5596,-72.849,-0.10547393,18.486037,17407,7493,-0.0103,0.0076,-633,-632,-760,-901,0.15741834,1.6025,26.5,3.1,-1.1688,1.0796,1.0654532,0.9639992,-0.102,-0.348,1.0390632,-0.70029299
3.2600832,-3.4517329,5.0303623,-3.0504574,312.6876,287.08995,466.19942,464.01799,153,113,1050,1587,-5.0596,-66.849,-4.8736123,18.486037,17416,7497,-0.0558,0.0783,-655,-684,-771,-900,0.15797788,1.6115,68.1,2.8,-1.1873,-0.96911,0.69460996,0.80205925,-0.062,0.012,1.0251549,1.025659
3.3699411,-3.8029313,5.1164082,-3.3677354,259.77055,283.6166,464.40206,434.87359,135,129,995,1523,-2.8596,-76.849,-5.9638168,18.486037,17412,7494,-0.0019,0.1091,-669,-711,-768,-896,0.15735641,1.6168,60.9,2.1,-1.1852,-0.98473,0.14615669,0.41241075,-0.003,-0.009,1.0251549,1.0532742
3.4624094,-4.0145176,5.176924,-3.5704924,252.31441,283.55126,458.92205,379.70481,154,187,1413,1311,-1.0596,-62.849,-5.9414955,18.486037,17399,7479,-0.031,0.149,-704,-704,-760,-905,0.15741834,1.619,61.4,10.7,0.80142,1.074,-0.37767002,-0.35099955,0.037,-0.009,1.0112465,0.98423615
3.7104957,-4.3095325,5.2283176,-3.8706926,252.75526,283.23077,422.47454,304.47487,260,209,1805,917,-0.35961,-56.849,-5.9414955,18.486037,17390,7467,-0.0588,0.0114,-719,-665,572,-924,0.15661707,1.613,59.7,0.8,0.82125,-0.98171,-0.77235054,-0.29975918,0.036,0.01,1.0390632,-0.81075392
4.0280273,-4.5462169,5.2122853,-4.173235,252.6724,280.87648,347.9375,280.67197,252,185,1744,859,1.7404,-42.849,-5.9414955,18.486037,17387,7464,-0.0534,0.0376,-740,-647,116,-909,0.15735641,1.6185,40.2,8.5,-1.1886,-0.98111,-1.0337591,-0.58700878,0.015,0.03,1.0251549,-0.879792
4.3025463,-4.7302318,5.1581513,-4.4602722,239.61535,280.26761,292.39781,285.78621,219,189,1648,891,0.74039,-24.849,-5.9414955,18.486037,17390,7468,-0.0653,-0.011,-690,-670,-6893,-911,0.15847861,1.6265,34.4,6.7,0.81088,1.0577,-1.2280893,-0.82619066,-0.025,0.029,0.9973382,1.2880037
4.4496628,-4.9027228,5.1071853,-4.6962323,228.03761,280.4975,283.82251,287.40573,230,177,1205,886,1.6404,-32.849,-5.9414955,18.486037,17392,7468,-0.0625,-0.0454,-726,-710,-2032,-854,0.15841584,1.6245,30,2.4,0.83532,-0.98317,-1.3953087,-1.0182803,-0.046,0.028,-1.005464,-0.97644531
4.5018162,-5.010587,5.0686257,-4.8162212,233.29854,281.6435,284.34278,287.84088,258,192,1052,888,3.2404,-10.849,-5.9414955,18.486037,17398,7467,-0.037,-0.0243,-758,-749,-509,-823,0.15910899,1.6335,30,6.4,0.85719,-1.005,-1.4923747,-1.1793799,-0.026,0.028,1.0112465,1.2327732
4.5712461,-5.1441719,4.9526977,-4.9487663,236.72727,332.3473,282.59013,287.92944,220,168,1020,863,1.9404,-10.849,-5.9414955,18.486037,17412,7479,-0.1062,-0.1542,-692,-780,-186,-932,0.15854142,1.632,28.2,20.6,0.8413,1.0521,-1.5390683,-1.2885808,0.013,0.027,1.0251549,1.0808895
4.5861683,-5.2320842,4.7683225,-5.0437233,241.16256,438.10482,275.20934,287.82099,161,123,973,837,5.2404,-26.849,-5.9414955,18.486037,17441,7514,-0.0824,-0.1893,-694,-816,22,-1023,0.15847861,1.6295,28,6.5,0.84223,-1.0042,-1.7397369,-1.3418171,-0.348,0.027,-0.97764735,1.0808895
4.5382023,-5.2757788,4.5559032,-5.1057253,240.30733,514.32505,248.62807,287.80335,136,112,982,884,3.5404,-8.8493,-5.9414955,18.486037,17464,7545,-0.0388,-0.1509,-752,-836,204,-948,0.15847861,1.6295,26,2.1,0.82057,-1.0053,-1.6789287,-1.3068524,0.012,0.026,1.0251549,1.0808895
4.4363413,-5.3143957,4.3442631,-5.121271,236.99617,539.68287,253.03923,287.75694,132,143,1050,876,9.6404,3.1507,-5.9414955,18.486037,17462,7549,-0.0312,-0.0227,-756,-852,376,-960,0.15847861,1.6295,24,6.7,0.84258,-0.98121,-1.5101535,-1.0886411,-0.009,0.005,0.9973382,-0.7969463
4.3293944,-5.3367093,4.2283078,-5.1010346,238.81722,541.86302,254.85123,287.76776,195,211,1776,860,8.9404,-34.849,-5.7775171,18.486037,17460,7546,-0.0552,-0.0808,-785,-857,592,-921,0.1586672,1.634,26,5.3,-1.1472,-0.97141,-1.3855304,-0.94410032,-0.009,0.005,1.0251549,1.1913504
4.1240453,-5.3176486,4.0853874,-5.0425702,244.83895,542.00241,255.9477,288.07726,267,199,1889,812,8.1404,-10.849,-5.7775171,18.486037,17448,7534,-0.0288,-0.0634,-790,-868,872,-789,0.1580403,1.627,22,5.1,0.80108,1.0766,-1.3033443,-0.78608288,0.01,-0.395,-1.005464,1.0670818
3.8673839,-5.2352751,3.9122087,-4.9886462,257.69804,518.17759,257.51637,288.1373,252,196,1781,840,8.7404,-12.849,-1.0093787,18.486037,17434,7518,-0.0196,-0.1375,126,-870,1096,804,0.15822785,1.636,20.2,1.6,0.81642,-0.95734,-1.2222905,-0.60967069,0.03,0.024,1.0529716,1.025659
3.5736419,-5.1551373,3.6795957,-4.9425926,263.00841,446.42301,260.96142,288.55913,241,192,1571,875,6.1404,-28.849,0.080825757,18.486037,17423,7503,-0.0084,-0.1408,-508,-871,1080,-3264,0.16,1.6555,20,4.8,0.84182,1.0966,-1.2101987,-0.50299381,0.029,0.024,-1.005464,-0.97644531
3.2747122,-5.0860221,3.4345185,-4.8702327,263.57817,388.67202,282.60982,288.81542,249,171,1147,857,3.1404,-4.8493,0.0585045,18.486037,17420,7492,0.0479,-0.1735,-5413,-864,692,-5507,0.16070711,1.6665,29.7,11.6,0.80424,1.0584,-1.1320518,-0.35889647,0.028,0.043,1.0251549,1.1223123
3.067646,-5.0372415,3.2857087,-4.8013184,264.17208,320.7032,284.17311,289.28389,238,169,1067,765,-0.35961,-2.8493,0.0585045,18.486037,17420,7487,0.0394,-0.1572,-1250,-809,127,-1657,0.15942607,1.654,16,8.5,0.77247,1.0427,-1.1390855,-0.28993781,0.028,0.063,-1.005464,-0.78313869
2.7446053,-4.9588795,3.09116,-4.6850747,261.30783,276.43182,287.6695,289.1791,198,145,1080,820,-3.6596,-8.8493,0.0585045,18.486037,17438,7498,0.119,-0.161,-248,-910,-232,-508,0.15936255,1.66,14,11.2,-1.2209,-0.97473,-1.0953738,-0.20024647,0.027,0.063,-1.0193724,1.2189656
2.4353405,-4.8705695,2.9067878,-4.5827567,259.54382,277.47182,292.8668,294.35274,145,114,1043,852,-4.7596,15.151,0.0585045,18.486037,17432,7508,0.1667,-0.0987,-52,-964,-408,-241,0.15961692,1.6595,13,9.6,-1.2193,-0.97887,-0.8276869,-0.10818317,0.027,0.022,1.0112465,0.97042854
2.1516658,-4.8040451,2.6683247,-4.5037584,262.29468,282.54693,303.81119,380.10769,124,109,1011,816,-1.3596,11.151,0.0585045,18.486037,17442,7524,0.1047,-0.0675,167,-917,-497,-92,0.1601281,1.669,12,7.8,0.7485,1.0099,-0.35823203,-0.095589235,0.026,0.002,-0.99155569,1.025659
1.8894635,-4.7312761,2.3380581,-4.4081982,252.1914,285.77121,324.88625,473.18094,148,158,1295,805,-3.0596,13.151,0.0585045,18.486037,17454,7536,0.1375,-0.0196,413,-896,-550,88,0.1601281,1.669,36.6,22.2,-1.2455,-1.005,-0.025845172,-0.15714849,0.005,0.021,1.0112465,1.0394666
1.7249262,-4.6503067,2.0910441,-4.3073234,256.70588,288.94131,395.8301,488.23729,244,179,1826,837,-5.0596,51.151,0.0585045,18.486037,17453,7538,0.1563,-0.0043,724,-856,-572,276,0.16122531,1.687,6,10.4,-1.2321,-0.99373,0.21293555,-0.29579268,0.005,0.021,1.0112465,-0.72790822
1.4919011,-4.4866856,1.7138527,-4.1036931,269.50548,294.30495,444.31156,487.10383,254,148,1822,865,-6.3596,31.151,0.0585045,18.486037,17447,7539,0.1714,0.0245,1044,852,-564,540,0.16114737,1.6845,3,41.1,0.75757,-0.9966,0.42786553,-0.42256966,-0.395,-0.019,1.0251549,-0.879792
1.2789402,-4.3142313,1.3349265,-3.8915727,348.12651,294.06139,461.95203,487.09718,228,138,1776,852,-6.4596,29.151,0.0585045,18.486037,17440,7537,0.147,0.0388,940,-4568,-546,838,0.16064257,1.679,3.3,48.3,-1.2532,1.0367,0.50435421,-0.36172749,0.024,-0.08,-0.99155569,-0.81075392
1.0888476,-4.1262595,0.96408858,-3.6971284,446.81032,294.16927,465.11735,487.17276,226,139,1275,870,-2.8596,23.151,0.0585045,18.30978,17426,7519,0.025,0.0149,300,-2432,-496,1020,0.16,1.6743,4,58.8,0.73266,1.0593,0.59916017,-0.27295093,0.024,-0.16,1.0529716,-0.93502246
0.92662311,-3.9032877,0.61255906,-3.4862151,509.32097,293.92675,465.42587,486.80294,261,141,1076,826,-3.0596,11.151,0.0585045,25.477654,17415,7500,0.03,0.0431,-224,-594,-484,924,0.15929908,1.659,5,53.8,-1.2257,-0.98268,0.77092496,-0.44176058,0.043,-0.081,1.0390632,-0.879792
0.83618747,-3.7453415,0.39104442,-3.3190352,513.29441,293.94725,461.5226,485.34191,219,146,1052,859,-2.3596,-2.8493,0.0585045,38.615919,17402,7482,0.0577,0.1497,-496,-180,-510,352,0.1598721,1.6685,5.7,51.5,0.73617,1.0657,0.90401468,-0.58647057,0.063,0.019,1.0390632,1.0532742
0.72779639,-3.5178932,0.078169949,-3.0349169,511.97342,293.08063,459.44723,485.67032,174,124,1012,917,-3.5596,-14.849,0.0585045,38.615919,17390,7464,0.0379,0.1465,-596,-17,-546,-212,0.15948963,1.6708,27.4,32.5,0.75229,-0.97701,0.95340007,-0.71531302,0.063,0.019,1.0390632,-0.96263769
0.6499699,-3.309505,-0.22689264,-2.7516842,501.36245,291.66589,459.40919,484.09498,132,101,1037,929,-4.7596,-40.849,0.0585045,38.486037,17385,7452,0.0141,0.1816,-630,212,-596,-494,0.16006403,1.6785,30,69.1,-1.2511,-0.98414,1.0304155,-0.82932793,0.022,-0.042,-0.99155569,-0.93502246
0.59030942,-3.0927501,-0.55325862,-2.5073684,425.32853,289.74562,459.37869,480.07853,132,107,1072,990,-3.0596,-48.849,0.0585045,38.486037,17378,7442,-0.0471,0.1551,-671,488,-633,-616,0.16090105,1.678,43,75.6,-1.2588,-1.0076,1.0556445,-0.93998167,0.002,0.018,1.0112465,-0.93502246
0.52852838,-2.8750737,-0.90939469,-2.2847453,338.5217,287.7483,461.19098,478.04851,193,123,1725,847,-0.55961,-28.849,0.0585045,38.486037,17367,7436,-0.0716,0.099,-632,854,-644,-666,0.16051364,1.684,29.8,69.6,-1.2573,-0.98454,1.1509428,-0.85403889,0.021,0.017,-0.963739,1.2189656
0.48747267,-2.7476099,-1.1570471,-2.1206279,270.33443,285.87004,461.98405,480.34213,267,134,1848,863,10.64,-18.849,0.0585045,38.486037,17358,7434,-0.0935,0.1739,-608,1044,-668,-696,0.16038492,1.683,33.3,79.6,0.77178,1.0422,1.18361,-0.8328962,0.021,-0.003,-0.97764735,1.1223123
0.43437537,-2.5779263,-1.5337006,-1.8350187,259.3491,284.50758,456.32129,484.84865,246,119,1887,862,6.8404,-30.849,0.0585045,38.486037,17368,7443,-0.1068,0.1146,-612,705,-676,-713,0.1607717,1.6835,40.8,76.5,0.77975,1.026,1.145465,-0.92216834,-0.019,0.017,-1.005464,1.0532742
0.37540649,-2.4259765,-1.8951606,-1.5314465,259.15831,284.83592,411.71508,470.8321,232,112,1522,909,-15.76,-34.849,0.0585045,38.486037,17378,7448,-0.1471,0.0088,-664,26,-704,-704,0.16064257,1.6797,42.7,101.4,-1.2132,1.0444,1.0930192,-0.93307598,-0.08,0.016,1.0251549,-0.90740723
0.29655797,-2.2841336,-2.2220167,-1.2432242,261.06112,285.29274,347.30101,426.23606,234,116,1121,858,-6.6596,-42.849,0.0585045,38.486037,17384,7457,-0.1538,-0.0364,-713,-394,-708,-671,0.16032064,1.6715,44.1,62.8,0.74048,1.0381,1.1207315,-0.86482791,-0.16,-0.444,-0.963739,-0.82456153
